time,icao24,callsign,baroaltitude,velocity,vertrate,lat,lon
1735161488,440daf,EJU91EZ ,1767.8400000000001,123.2198090143477,-1.30048,38.85519771252648,-9.08050537109375
1735161489,440daf,EJU91EZ ,1767.8400000000001,123.234842761048,-1.6256000000000002,38.85557556152344,-9.079244862432063
1735161490,440daf,EJU91EZ ,1767.8400000000001,122.71403586321493,-1.95072,38.85594177246094,-9.077752154806376
1735161491,440daf,EJU91EZ ,1767.8400000000001,122.98762688026363,-2.27584,38.85622186175847,-9.07647705078125
1735161492,440daf,EJU91EZ ,1767.8400000000001,122.74638152187005,-2.60096,38.85650117518538,-9.07513427734375
1735161493,440daf,EJU91EZ ,1760.22,122.1531001789018,-2.60096,38.85678048861229,-9.0736083984375
1735161494,440daf,EJU91EZ ,1760.22,122.2007553127181,-2.60096,38.85694885253906,-9.072258990743876
1735161495,440daf,EJU91EZ ,1760.22,121.88957828476053,-2.9260800000000002,38.85713195800781,-9.07076628311819
1735161496,440daf,EJU91EZ ,1752.6000000000001,121.71901589999163,-2.9260800000000002,38.857199458752646,-9.07000732421875
1735161497,440daf,EJU91EZ ,1752.6000000000001,121.68965942378072,-2.9260800000000002,38.857269287109375,-9.068557075832189
1735161498,440daf,EJU91EZ ,1752.6000000000001,121.24845935464775,-2.9260800000000002,38.85736083984375,-9.066706118376374
1735161499,440daf,EJU91EZ ,1744.98,120.46890148055154,-2.9260800000000002,38.85736083984375,-9.065332827360749
1735161500,440daf,EJU91EZ ,1744.98,120.379896,-2.9260800000000002,38.857292563228285,-9.06402587890625
1735161501,440daf,EJU91EZ ,1744.98,119.93608444262723,-2.60096,38.85722351074219,-9.06270566193956
1735161502,440daf,EJU91EZ ,1737.3600000000001,120.18407212681974,-2.60096,38.85715290651483,-9.0614013671875
1735161503,440daf,EJU91EZ ,1737.3600000000001,120.04195518162001,-2.60096,38.85699462890625,-9.05995907990831
1735161504,440daf,EJU91EZ ,1737.3600000000001,120.4117697204711,-2.60096,38.856827040850106,-9.05853271484375
1735161505,440daf,EJU91EZ ,1737.3600000000001,120.04195518162001,-2.60096,38.85659427966102,-9.05718994140625
1735161506,440daf,EJU91EZ ,1729.74,119.7594252272749,-2.60096,38.85631496623411,-9.05584716796875
1735161507,440daf,EJU91EZ ,1729.74,119.65772807841012,-2.60096,38.855987548828125,-9.05446591584581
1735161508,440daf,EJU91EZ ,1729.74,119.65772807841012,-2.60096,38.85566711425781,-9.053152333135188
1735161509,440daf,EJU91EZ ,1729.74,119.90518786863728,-2.27584,38.85543047371557,-9.05242919921875
1735161510,440daf,EJU91EZ ,1722.1200000000001,119.76936922447855,-2.27584,38.854871846861755,-9.050537109375
